Visit_Hour,Day_Type,Triage_Level,Doctor_Load,Staff_To_Patient_Ratio,Resource_Utilization_Rate,Bed_Occupancy_%,Num_Transfers,Num_Process_Steps,Loop_Count,Rework_Count,Repeated_Tests,Data_Error_Count,System_Downtime_Impact,Discharge_Bottleneck_Index,Wait_Time_Min,TAT_Min,Bed_Delay_Min,Admission_Delay_Min,Total_Delay_Min,Delay_Risk
11,1,3,37,0.39,96,65,1,4,0,1,1,1,0,49,51,75,53,20,199,0
15,1,3,58,0.29,81,57,4,7,0,0,0,0,0,37,99,48,38,36,221,0
14,0,1,56,0.26,76,93,0,4,0,2,0,0,0,37,90,38,78,21,227,0
12,1,3,55,0.13,93,77,3,8,0,0,0,0,0,16,140,68,62,54,324,1
22,0,2,23,0.19,92,61,2,5,0,2,1,1,0,25,77,80,62,27,246,1
0,0,1,51,0.4,76,73,2,7,2,1,0,0,0,15,72,64,35,18,189,0
16,1,2,43,0.25,98,98,2,5,1,0,1,0,1,11,88,126,57,17,288,1
2,0,3,40,0.45,89,78,4,8,0,1,0,0,0,36,67,63,50,17,197,0
14,0,2,15,0.12,93,64,1,5,0,0,0,0,0,45,103,81,50,32,266,1
3,0,2,58,0.28,78,67,2,7,1,1,0,0,0,15,99,57,52,27,235,1
3,0,3,14,0.34,58,56,0,3,0,0,0,1,1,4,34,81,15,26,156,0
17,0,3,40,0.28,92,62,4,8,2,1,0,0,1,7,89,92,29,26,236,1
16,0,2,46,0.45,52,68,2,5,0,0,0,2,1,6,71,77,43,43,234,1
18,1,1,24,0.5,88,97,4,7,1,0,0,0,1,56,61,95,67,18,241,1
10,0,2,24,0.1,78,92,3,8,1,0,0,0,1,26,135,95,79,37,346,1
19,0,3,52,0.11,70,54,4,7,1,1,1,1,1,25,158,94,37,67,356,1
2,0,3,14,0.11,84,75,0,3,0,0,1,0,0,12,98,76,69,31,274,1
7,0,2,37,0.36,97,51,4,9,1,0,1,0,0,34,74,76,48,21,219,0
13,1,2,42,0.22,59,82,3,7,0,1,1,0,1,45,85,118,67,19,289,1
0,1,1,20,0.38,72,97,1,4,1,0,1,0,0,16,46,80,54,17,197,0
13,0,3,52,0.23,88,86,1,4,0,0,0,0,1,6,95,101,42,27,265,1
1,0,1,15,0.33,74,74,5,9,0,1,1,1,0,8,67,72,35,32,206,0
22,0,1,32,0.4,73,74,1,6,1,1,0,0,0,41,60,51,68,17,196,0
3,1,1,49,0.3,69,88,0,4,0,3,1,0,1,9,72,120,69,27,288,1
23,1,2,11,0.29,64,79,2,5,0,2,0,1,0,54,44,39,79,31,193,0
18,1,2,24,0.09,70,90,3,6,0,2,1,1,0,44,145,104,60,52,361,1
5,1,2,32,0.23,91,53,2,7,0,2,0,1,0,41,74,61,52,33,220,0
0,0,3,31,0.3,61,68,3,8,2,1,0,1,0,54,70,26,66,25,187,0
16,1,1,18,0.26,67,76,2,6,0,2,1,0,0,57,55,68,70,13,206,0
7,1,2,56,0.46,72,96,2,7,1,2,0,0,0,37,80,51,55,21,207,0
18,0,3,49,0.46,90,88,3,7,2,0,0,0,1,52,80,98,53,23,254,1
20,0,2,39,0.42,78,73,2,6,0,3,1,0,0,13,67,65,43,14,189,0
0,1,2,25,0.22,90,99,3,6,0,2,0,0,0,36,75,46,69,21,211,0
4,1,1,55,0.37,85,86,3,7,0,1,0,1,0,12,84,53,68,33,238,1
15,1,3,56,0.23,54,74,0,4,2,0,0,1,0,7,82,42,54,46,224,0
5,1,2,39,0.15,88,78,3,8,1,0,0,0,1,40,104,110,69,27,310,1
7,0,3,54,0.2,75,80,0,5,0,1,0,0,0,51,94,71,66,37,268,1
12,0,2,18,0.08,88,94,2,5,0,1,2,0,0,9,153,119,74,41,387,1
15,1,2,10,0.2,60,84,4,7,2,2,0,0,1,32,80,69,84,25,258,1
2,1,3,47,0.26,91,77,1,4,1,0,0,0,0,36,76,50,70,23,219,0
18,1,3,17,0.48,60,87,3,7,1,0,0,0,0,19,54,34,56,22,166,0
11,1,1,27,0.19,67,93,0,5,1,1,0,0,0,3,82,48,54,29,213,0
15,1,3,36,0.46,61,99,2,6,1,3,0,1,1,0,61,74,84,37,256,1
10,0,2,27,0.15,65,99,3,6,2,3,0,0,0,50,108,44,87,33,272,1
9,0,2,41,0.14,76,53,3,8,1,1,0,1,0,18,116,51,53,49,269,1
19,0,2,58,0.28,85,77,4,8,2,0,1,0,1,23,97,123,54,25,299,1
3,1,2,41,0.35,66,80,2,7,1,0,1,0,0,53,58,66,65,14,203,0
11,1,2,57,0.07,98,72,1,5,0,0,0,0,0,53,195,76,61,62,394,1
22,0,2,54,0.15,70,63,6,9,0,1,1,0,0,46,141,66,35,44,286,1
1,0,1,45,0.26,86,77,2,6,1,0,1,2,0,10,82,89,45,51,267,1
23,1,1,45,0.2,80,63,2,6,0,0,0,0,0,21,96,37,66,28,227,0
21,0,3,30,0.37,94,50,2,5,1,3,0,0,0,55,53,61,59,16,189,0
18,1,3,55,0.28,84,92,2,5,1,2,0,0,0,36,88,63,68,20,239,1
4,1,3,41,0.12,76,81,1,5,0,2,0,0,0,2,119,51,38,42,250,1
7,0,2,40,0.45,72,90,4,8,0,2,0,0,0,16,70,33,67,20,190,0
6,0,2,46,0.18,81,67,1,5,0,2,0,0,1,47,98,84,68,20,270,1
13,0,3,25,0.38,66,54,4,7,0,0,1,0,0,59,66,57,66,28,217,0
23,1,3,55,0.4,60,91,7,10,1,1,1,1,0,39,106,51,68,48,273,1
22,1,2,55,0.48,50,64,3,6,0,0,0,0,1,57,79,75,62,23,239,1
2,0,3,23,0.27,77,91,3,8,2,2,0,1,0,19,65,42,63,29,199,0
17,1,3,33,0.33,67,65,1,6,0,1,0,0,0,34,65,57,41,29,192,0
15,1,3,34,0.2,98,85,3,6,1,2,0,0,0,43,88,61,84,32,265,1
22,1,2,55,0.36,90,85,4,9,0,1,0,0,0,39,99,52,58,30,239,1
18,0,1,44,0.26,69,89,3,8,1,0,1,1,0,14,91,78,80,34,283,1
18,1,2,26,0.25,56,79,1,5,0,0,1,0,0,10,78,58,54,28,218,0
17,0,2,55,0.43,86,87,2,6,0,0,1,0,1,12,73,110,62,22,267,1
19,0,2,51,0.07,65,72,3,7,1,1,0,0,0,25,198,50,41,59,348,1
15,1,2,54,0.45,88,60,2,7,2,1,0,0,0,22,74,52,49,21,196,0
7,0,3,13,0.43,94,74,2,7,0,0,0,0,0,39,42,70,73,26,211,0
0,1,2,20,0.28,94,94,1,5,0,1,0,1,1,12,55,101,65,30,251,1
16,0,2,56,0.27,96,92,1,5,1,1,1,0,0,47,88,67,79,20,254,1
11,0,2,24,0.21,72,51,0,3,1,0,0,1,0,49,70,45,52,27,194,0
20,1,2,39,0.5,81,84,1,6,0,2,0,0,1,15,60,118,61,21,260,1
10,0,3,33,0.1,98,96,1,5,0,0,0,0,0,44,136,85,75,33,329,1
4,0,1,11,0.32,66,73,4,8,0,0,0,0,0,13,50,54,53,16,173,0
11,0,3,52,0.36,68,62,0,4,0,2,0,1,0,39,76,64,71,28,239,1
16,1,2,43,0.47,91,91,0,5,0,0,1,0,0,51,53,84,92,12,241,1
5,1,1,32,0.4,83,86,0,4,0,1,1,0,1,33,55,123,69,17,264,1
0,0,3,40,0.34,63,79,0,4,0,4,1,0,1,51,61,103,61,16,241,1
4,0,2,46,0.1,52,60,2,6,0,0,0,0,0,39,154,27,53,37,271,1
13,0,2,22,0.22,88,72,3,7,0,0,0,0,1,28,86,91,61,24,262,1
4,1,2,42,0.11,74,95,5,9,0,2,0,0,1,27,154,98,75,49,376,1
21,1,2,16,0.45,60,77,0,3,0,0,1,0,0,26,43,46,70,14,173,0
23,0,2,41,0.39,98,78,0,4,0,1,0,0,1,37,53,103,53,22,231,1
0,1,3,16,0.39,64,64,1,4,0,0,0,0,0,12,54,53,54,10,171,0
17,1,1,51,0.34,68,94,0,5,0,0,0,0,1,2,69,105,64,23,261,1
15,1,3,47,0.28,92,52,1,6,1,0,1,1,0,38,74,94,63,31,262,1
8,1,2,53,0.12,64,58,2,7,0,0,1,0,0,37,128,56,40,37,261,1
18,0,1,22,0.2,64,57,0,5,1,1,0,0,0,4,66,46,68,21,201,0
21,1,1,33,0.11,87,96,4,9,0,2,1,1,1,58,125,113,76,44,358,1
4,1,2,37,0.38,64,82,2,6,0,0,1,0,0,15,64,64,50,15,193,0
1,0,2,41,0.12,58,83,1,5,1,0,0,1,0,30,120,51,57,42,270,1
14,0,1,52,0.37,54,58,1,6,0,0,0,0,0,21,76,26,51,23,176,0
6,1,2,27,0.36,68,66,4,8,0,1,1,0,0,2,66,65,43,20,194,0
3,1,3,43,0.26,73,90,5,8,0,2,0,1,0,4,92,27,53,35,207,0
0,0,1,57,0.11,78,50,1,4,0,0,1,0,0,2,142,70,46,47,305,1
12,0,3,43,0.19,54,89,2,6,0,1,0,1,0,14,100,38,68,39,245,1
19,0,2,47,0.19,71,54,1,6,1,0,0,0,0,33,96,40,43,39,218,0
21,1,2,10,0.37,62,79,2,7,0,1,0,0,0,14,34,24,43,17,118,0
6,1,2,52,0.1,99,60,1,4,2,2,2,2,0,26,150,102,60,53,365,1
14,0,1,59,0.42,98,77,1,5,0,2,0,0,0,12,83,54,42,20,199,0
22,1,3,51,0.39,96,87,2,5,0,0,1,0,1,33,81,153,75,22,331,1
13,0,1,40,0.13,95,66,2,6,1,1,0,0,0,17,125,64,24,44,257,1
22,1,2,59,0.37,78,99,1,6,0,0,0,0,0,9,84,64,63,10,221,0
18,0,2,10,0.35,65,72,2,5,2,1,0,0,0,31,46,34,74,5,159,0
21,0,2,25,0.39,85,67,4,8,0,1,0,1,0,3,64,49,46,32,191,0
23,1,2,48,0.14,66,86,3,8,0,2,0,1,0,1,127,33,68,53,281,1
19,1,3,24,0.12,69,76,0,4,0,1,1,0,0,29,103,70,55,27,255,1
23,1,2,42,0.16,63,74,2,7,0,0,1,1,0,51,109,55,72,42,278,1
17,1,3,32,0.21,99,54,0,4,1,4,0,1,1,30,70,109,45,28,252,1
9,1,3,50,0.41,55,68,2,5,0,2,1,0,0,56,73,58,69,29,229,0
8,1,2,43,0.38,71,76,0,4,0,2,0,0,0,45,63,53,58,26,200,0
7,0,2,26,0.47,89,62,2,5,0,1,2,0,1,2,53,135,38,7,233,1
9,1,2,34,0.08,58,56,4,7,0,1,0,0,0,43,163,36,52,46,297,1
16,0,2,51,0.06,81,75,3,6,2,1,0,1,0,4,230,77,42,76,425,1
1,0,2,15,0.36,73,63,3,8,0,2,0,0,0,33,63,38,48,22,171,0
5,1,3,40,0.18,82,76,1,4,1,1,1,0,0,13,90,77,48,36,251,1
4,0,2,14,0.2,62,57,2,5,0,1,0,0,0,54,68,44,70,18,200,0
8,0,2,49,0.3,84,80,3,6,0,2,0,0,1,57,84,93,78,29,284,1
4,1,2,49,0.1,55,84,5,10,1,0,1,0,0,36,163,43,66,43,315,1
17,1,2,39,0.34,98,76,0,4,1,2,0,0,1,6,60,99,53,18,230,0
19,1,3,14,0.2,89,53,1,6,1,1,0,0,0,14,63,57,42,23,185,0
8,0,2,21,0.33,79,91,1,6,1,1,0,0,0,18,61,50,61,19,191,0
16,1,1,16,0.43,87,53,2,6,0,4,0,1,0,53,47,50,46,26,169,0
16,1,1,54,0.13,65,67,2,6,0,0,0,1,1,18,134,82,25,58,299,1
11,1,3,22,0.47,50,72,2,5,1,1,0,0,0,16,53,37,68,28,186,0
6,1,2,58,0.29,91,81,4,7,0,2,2,0,0,47,106,89,70,34,299,1
2,0,3,13,0.47,67,61,0,4,1,0,0,0,0,39,35,45,47,17,144,0
9,1,1,59,0.14,71,69,1,5,1,0,0,0,0,12,122,48,39,44,253,1
1,0,2,51,0.32,75,96,0,5,1,1,0,0,0,56,71,50,94,32,247,1
2,1,1,12,0.23,63,94,1,6,1,3,0,1,0,20,62,54,86,25,227,0
15,0,2,21,0.4,86,61,4,9,1,0,0,0,0,42,67,71,67,7,212,0
1,0,2,10,0.32,98,57,1,5,0,2,1,0,0,0,36,93,25,14,168,0
23,0,1,36,0.27,63,71,0,3,1,1,0,0,0,17,72,52,67,28,219,0
9,1,2,52,0.46,75,76,5,10,0,1,1,0,0,23,99,77,75,30,281,1
5,0,2,59,0.22,99,90,3,8,1,1,0,1,0,29,105,73,48,42,268,1
21,1,2,22,0.15,85,90,2,6,1,0,0,0,0,6,94,49,73,31,247,1
10,1,2,26,0.32,72,66,2,7,1,1,0,0,1,26,67,89,43,17,216,0
22,1,3,17,0.33,51,81,3,7,1,2,0,0,0,51,52,49,76,9,186,0
6,1,2,41,0.25,88,82,2,5,1,4,0,1,0,26,85,57,80,25,247,1
14,1,2,29,0.27,56,80,5,10,0,0,1,0,0,2,87,57,40,17,201,0
5,0,2,26,0.48,88,55,3,8,1,0,1,1,1,51,48,132,66,22,268,1
19,1,3,43,0.38,94,88,3,8,0,1,1,0,1,52,68,125,88,20,301,1
8,0,3,44,0.1,71,58,2,6,1,1,1,0,0,15,155,68,46,44,313,1
21,0,2,44,0.15,77,91,3,7,0,0,0,0,0,3,119,53,44,28,244,1
19,0,2,47,0.49,87,81,1,4,1,1,0,0,0,44,64,57,72,17,210,0
11,0,3,51,0.38,69,85,1,5,0,1,0,0,0,56,80,51,70,22,223,0
18,0,3,33,0.46,98,65,3,8,1,0,0,0,0,0,71,63,46,26,206,0
19,0,2,27,0.19,67,61,2,7,0,1,0,0,0,32,78,40,66,25,209,0
2,0,3,59,0.38,73,90,1,5,1,2,0,1,0,43,76,57,90,32,255,1
14,1,2,55,0.37,82,52,1,4,0,1,1,0,0,44,75,68,65,22,230,0
1,0,3,57,0.18,94,76,1,5,1,0,0,0,0,25,108,80,39,26,253,1
20,1,2,48,0.3,75,76,2,6,0,1,0,0,0,38,77,36,51,24,188,0
1,0,2,42,0.33,68,58,2,7,1,0,0,1,0,2,84,26,21,39,170,0
21,0,1,58,0.27,97,66,1,6,0,1,1,0,0,3,78,84,38,24,224,0
2,0,3,32,0.42,91,95,3,8,0,2,2,0,0,32,56,106,82,12,256,1
5,0,3,34,0.42,62,54,3,7,1,1,0,0,0,49,63,28,55,23,169,0
14,1,2,46,0.43,59,75,2,6,1,0,1,0,0,4,71,63,41,24,199,0
9,1,2,36,0.41,63,70,2,5,1,0,0,0,1,28,74,84,38,26,222,0
8,1,1,10,0.27,58,50,2,7,2,1,0,0,0,51,56,50,67,17,190,0
0,0,2,30,0.22,60,50,2,5,0,0,1,2,0,10,81,61,41,47,230,0
15,0,2,58,0.42,52,84,3,8,0,2,0,0,0,2,89,34,55,26,204,0
5,0,2,19,0.27,89,58,5,8,0,2,1,0,0,17,77,86,36,25,224,0
8,1,3,40,0.16,61,72,2,7,0,0,1,0,0,29,103,65,61,28,257,1
3,0,1,53,0.28,84,87,2,6,0,2,1,1,0,16,85,77,54,35,251,1
1,1,1,34,0.11,88,90,1,6,1,2,0,1,1,45,123,88,75,46,332,1
3,1,2,29,0.36,95,53,0,3,0,1,1,1,1,29,57,129,54,30,270,1
0,0,2,11,0.2,88,68,2,5,0,2,1,1,0,29,67,91,43,28,229,0
18,0,3,57,0.17,81,86,0,5,1,2,1,0,0,32,103,61,68,35,267,1
9,1,2,24,0.48,88,54,3,7,0,1,0,0,0,16,52,51,53,9,165,0
20,1,2,37,0.4,63,77,3,8,0,2,0,0,0,38,69,36,84,9,198,0
14,1,2,22,0.4,93,95,2,6,0,0,0,0,0,15,55,72,52,10,189,0
21,0,1,59,0.33,50,91,0,5,2,3,0,0,0,32,72,37,72,21,202,0
18,0,2,23,0.43,76,97,3,7,0,1,0,0,0,46,60,42,75,22,199,0
15,0,1,59,0.39,86,72,3,8,1,1,0,1,0,1,88,60,57,32,237,1
20,0,2,11,0.32,92,87,3,8,1,1,0,1,0,1,58,58,41,21,178,0
23,0,2,43,0.48,50,72,2,6,0,1,0,0,0,23,68,30,61,16,175,0
21,0,1,44,0.14,94,95,2,6,0,1,0,0,0,4,112,58,38,37,245,1
3,1,1,46,0.47,78,67,2,7,1,1,1,1,0,35,66,66,63,28,223,0
1,1,2,34,0.23,73,78,0,3,2,3,1,0,1,2,64,95,56,18,233,1
12,1,2,57,0.29,66,77,2,6,0,0,1,1,0,39,87,71,59,40,257,1
0,0,3,24,0.11,84,58,0,3,0,1,1,0,0,31,108,101,28,30,267,1
16,1,1,21,0.29,80,88,2,5,0,0,0,1,1,13,69,94,69,35,267,1
12,0,1,18,0.33,91,99,2,5,0,1,0,0,1,57,58,107,68,16,249,1
3,0,1,40,0.5,81,59,4,7,1,1,0,1,0,37,66,59,34,25,184,0
6,1,2,23,0.49,68,51,2,7,0,1,1,0,0,54,42,71,62,16,191,0
16,0,2,38,0.48,80,62,2,6,0,0,1,0,1,42,73,105,66,24,268,1
8,1,3,57,0.21,88,87,2,7,2,2,0,0,0,4,104,58,55,33,250,1
3,1,2,52,0.5,69,76,0,5,0,1,1,0,0,36,53,64,45,26,188,0
18,0,2,47,0.25,77,90,3,8,1,1,1,0,1,45,88,120,58,30,296,1
0,1,2,51,0.43,52,69,3,8,1,1,0,0,0,25,71,37,52,15,175,0
9,1,3,17,0.15,81,89,2,7,0,0,0,0,0,55,89,66,95,27,277,1
3,1,2,57,0.28,71,59,1,5,0,0,2,1,0,16,87,92,57,39,275,1
8,1,2,12,0.48,93,65,4,9,0,1,0,0,0,59,56,76,69,18,219,0
12,0,3,11,0.48,91,64,2,7,2,0,0,1,0,18,33,71,43,16,163,0
13,1,3,25,0.36,93,62,1,6,1,1,0,0,0,10,49,64,22,10,145,0
9,1,3,28,0.41,64,99,3,6,0,1,0,0,0,6,63,29,58,12,162,0
5,1,2,39,0.13,87,87,1,6,1,1,1,0,0,12,116,86,49,36,287,1
15,0,2,50,0.37,68,69,2,6,1,4,0,1,0,50,82,58,78,31,249,1
5,1,1,25,0.33,80,73,1,5,0,1,1,0,0,24,46,76,55,9,186,0
16,0,2,40,0.09,75,90,1,5,0,0,1,0,0,49,149,71,73,42,335,1
9,1,1,37,0.1,54,99,3,6,1,0,1,0,0,47,147,55,80,39,321,1
17,1,3,13,0.1,69,56,0,4,0,1,1,1,0,11,114,66,38,45,263,1
21,1,3,19,0.38,51,72,1,4,1,0,0,1,0,30,46,35,62,23,166,0
17,0,2,54,0.11,70,73,1,5,1,3,0,1,0,27,141,58,72,55,326,1
2,0,1,27,0.26,85,78,2,5,0,0,0,1,0,14,77,55,43,30,205,0
19,0,1,56,0.21,77,54,3,7,1,2,1,0,0,32,106,79,30,32,247,1
20,0,3,41,0.3,69,92,2,7,0,1,1,0,1,10,76,113,48,23,260,1
14,0,2,39,0.37,86,94,3,7,1,1,0,0,0,38,72,61,72,23,228,0
14,0,3,45,0.36,88,84,2,6,0,1,0,0,0,31,72,73,60,22,227,0
3,1,2,18,0.28,85,50,3,7,1,1,0,0,0,15,58,46,25,11,140,0
8,0,2,45,0.26,60,85,1,6,1,0,0,0,0,8,77,28,81,25,211,0
18,1,3,38,0.23,52,67,1,4,0,0,0,1,0,51,82,28,76,38,224,0
23,0,2,25,0.44,86,55,1,4,0,0,1,0,0,40,50,75,45,15,185,0
16,0,2,37,0.2,69,72,3,8,1,1,0,0,1,11,94,93,48,26,261,1
10,0,3,30,0.17,81,59,3,8,1,1,0,0,0,18,97,53,52,35,237,1
8,1,2,56,0.38,96,56,2,5,0,4,0,1,0,13,72,61,45,34,212,0
9,0,1,11,0.21,74,93,0,3,2,2,0,0,0,11,61,65,63,20,209,0
17,0,2,55,0.43,70,57,1,4,1,2,1,0,0,23,62,66,36,19,183,0
19,1,1,44,0.2,99,62,2,5,0,1,0,0,0,8,88,72,48,24,232,1
12,1,3,37,0.37,65,79,2,5,1,0,0,0,0,20,66,43,63,23,195,0
7,1,3,45,0.07,97,67,2,7,0,0,1,0,0,11,191,105,46,55,397,1
6,1,3,40,0.22,91,63,0,3,1,0,0,0,0,44,84,67,55,28,234,1
16,0,2,42,0.2,50,60,3,6,0,1,1,1,0,36,103,61,54,34,252,1
20,1,1,32,0.42,72,91,3,7,0,1,1,1,0,4,68,65,56,34,223,0
22,0,2,50,0.49,92,87,2,7,0,1,0,1,0,8,72,80,32,32,216,0
14,0,3,26,0.26,98,62,1,6,2,3,0,0,0,56,50,75,55,16,196,0
19,1,1,55,0.42,73,91,4,7,0,1,1,0,1,50,90,102,73,34,299,1
14,0,2,58,0.36,96,93,2,6,0,0,0,0,0,19,89,68,59,26,242,1
0,1,3,10,0.49,74,82,4,8,1,2,0,0,0,5,40,68,38,12,158,0
13,0,2,51,0.41,56,99,1,4,0,1,1,1,0,39,71,73,63,30,237,1
4,1,2,32,0.08,87,62,2,6,0,1,0,0,1,49,152,78,61,51,342,1
10,1,2,57,0.37,96,74,2,5,1,4,0,1,0,12,86,64,59,31,240,1
15,1,3,36,0.29,96,73,0,5,0,1,1,0,0,15,58,85,43,16,202,0
1,1,2,34,0.06,88,78,1,5,1,0,1,0,0,19,210,80,63,66,419,1
7,1,3,41,0.16,84,85,2,5,0,2,1,1,1,4,109,107,50,49,315,1
10,1,2,28,0.46,63,55,5,8,1,0,0,1,0,53,70,44,70,33,217,0
17,0,3,33,0.47,58,67,4,7,0,1,1,0,0,42,67,54,64,17,202,0
2,0,1,12,0.41,52,77,4,9,1,0,0,0,0,16,57,49,50,15,171,0
0,0,1,21,0.49,87,54,2,6,0,0,0,0,0,53,50,57,83,14,204,0
10,1,3,44,0.41,69,67,3,8,0,0,0,0,0,9,76,30,40,25,171,0
15,0,3,24,0.05,90,86,1,6,0,0,0,0,0,29,218,74,67,61,420,1
17,1,2,26,0.18,82,56,4,8,0,0,1,0,0,6,100,66,44,28,238,1
15,0,3,59,0.06,90,58,3,8,0,1,0,0,1,56,226,111,54,66,457,1
22,0,3,41,0.09,93,84,2,5,1,2,0,0,0,10,146,50,42,50,288,1
9,1,1,16,0.15,81,61,1,5,1,0,0,0,0,7,83,44,43,29,199,0
17,0,2,28,0.28,85,95,2,7,0,1,0,0,0,50,66,41,85,17,209,0
5,0,3,16,0.43,75,89,4,8,0,0,1,0,0,36,57,73,65,19,214,0
18,0,2,14,0.44,97,93,3,8,1,1,1,0,1,30,47,142,74,17,280,1
3,1,2,49,0.33,54,88,2,5,2,2,1,0,0,47,76,40,82,14,212,0
12,0,3,30,0.47,98,73,2,7,0,0,1,0,1,0,57,119,34,13,223,0
23,1,2,57,0.28,79,58,1,5,0,0,0,0,1,24,89,107,56,40,292,1
13,0,1,57,0.45,66,61,5,10,0,3,2,0,0,57,84,101,54,28,267,1
2,0,3,56,0.25,55,85,3,6,0,1,0,0,1,27,98,80,72,37,287,1
9,0,2,16,0.17,64,86,2,5,0,0,1,0,0,22,82,58,79,26,245,1
5,0,3,46,0.46,50,58,2,5,1,1,2,0,0,50,64,79,63,20,226,0
0,1,3,32,0.22,62,88,4,9,1,1,0,2,0,28,93,42,61,45,241,1
22,0,1,20,0.28,97,95,3,7,0,1,0,1,0,21,66,74,79,39,258,1
23,1,1,19,0.2,83,71,1,6,2,1,0,1,0,9,69,57,47,33,206,0
13,1,2,30,0.35,79,66,2,7,0,0,1,1,0,45,59,69,63,30,221,0
7,0,2,50,0.5,68,82,3,8,0,2,0,1,0,16,73,36,68,39,216,0
18,0,2,42,0.06,51,96,1,5,0,0,1,1,0,12,210,47,85,70,412,1
13,1,2,29,0.45,93,73,0,3,0,3,0,0,0,15,52,66,59,14,191,0
9,1,2,42,0.05,61,64,0,3,1,2,1,0,1,58,229,92,72,73,466,1
16,0,2,49,0.21,89,78,1,4,0,1,0,0,0,50,90,71,64,24,249,1
8,0,2,44,0.13,93,81,0,4,1,1,0,0,1,11,107,94,55,25,281,1
5,0,2,43,0.39,73,82,2,7,1,1,0,0,0,47,69,48,82,23,222,0
10,0,2,45,0.07,60,78,1,6,0,1,0,0,1,48,185,55,72,58,370,1
6,0,1,36,0.3,51,64,1,6,1,1,0,1,1,14,67,75,62,26,230,0
16,1,2,28,0.18,50,76,0,4,1,1,0,1,0,38,64,39,84,29,216,0
0,0,1,52,0.11,77,83,1,6,1,2,1,1,0,18,143,81,74,53,351,1
21,0,2,14,0.4,53,53,1,5,0,1,1,0,0,20,38,58,50,9,155,0
4,1,3,38,0.15,90,98,1,4,0,1,0,1,0,31,95,63,66,39,263,1
8,0,1,19,0.15,79,97,5,8,1,1,0,1,0,4,102,55,53,48,258,1
17,0,2,49,0.17,56,67,2,6,0,0,1,0,0,56,113,52,66,33,264,1
23,1,2,22,0.31,71,70,2,5,0,2,1,0,1,46,63,112,54,30,259,1
20,0,1,38,0.35,75,97,2,6,1,0,0,0,0,14,68,69,64,20,221,0
1,1,1,14,0.06,78,57,3,8,0,0,1,0,0,31,192,83,44,54,373,1
10,0,3,21,0.16,74,55,1,4,0,1,0,0,0,0,77,55,37,33,202,0
5,0,2,22,0.24,59,69,1,4,1,0,0,0,1,14,69,80,45,16,210,0
7,0,3,31,0.2,69,51,2,7,1,1,0,0,0,34,89,48,54,16,207,0
3,1,2,49,0.45,63,94,0,5,1,0,1,1,0,19,67,74,55,34,230,0
17,1,2,24,0.4,82,71,5,9,0,3,1,0,0,30,70,86,43,33,232,1
10,1,2,22,0.33,54,70,2,5,1,0,1,0,1,19,63,107,48,16,234,1
4,1,2,10,0.2,94,55,2,7,1,1,0,0,1,46,63,123,65,19,270,1
14,0,2,47,0.37,55,81,1,4,0,1,0,0,0,23,69,44,64,16,193,0
17,1,2,52,0.43,71,55,0,3,0,0,0,0,0,39,69,66,53,20,208,0
1,1,2,54,0.32,66,62,4,7,1,2,1,1,0,51,98,93,72,35,298,1
21,1,1,10,0.4,64,50,0,3,0,0,0,0,0,9,41,29,40,16,126,0
10,0,2,20,0.39,88,71,2,6,0,1,0,0,0,13,48,62,65,20,195,0
12,0,2,52,0.31,89,73,4,9,0,0,1,1,0,56,98,74,69,32,273,1
3,1,2,49,0.19,77,90,3,6,0,2,1,0,0,56,100,73,88,36,297,1
21,1,2,31,0.39,51,79,2,7,0,0,0,0,0,34,51,54,74,11,190,0
6,0,3,44,0.14,67,71,1,6,1,1,0,1,0,28,113,62,51,45,271,1
10,1,2,53,0.4,76,93,3,7,1,0,0,1,0,8,91,56,65,42,254,1
21,1,1,15,0.41,70,61,3,7,0,0,0,0,0,55,58,53,75,16,202,0
23,1,2,37,0.42,72,75,0,3,0,0,0,1,0,51,49,44,75,18,186,0
3,1,3,40,0.26,56,53,0,3,0,2,0,0,1,9,70,91,23,16,200,0
14,0,1,17,0.14,97,68,1,5,0,2,2,0,0,52,84,102,75,29,290,1
0,0,2,14,0.09,68,65,2,7,0,0,0,0,0,1,133,54,47,45,279,1
22,0,2,51,0.38,58,61,7,12,0,1,0,1,0,22,105,34,31,33,203,0
2,1,1,57,0.45,61,82,1,5,0,0,0,1,0,17,70,36,60,38,204,0
13,1,2,53,0.34,95,70,2,5,0,0,0,1,0,0,83,77,48,31,239,1
5,0,2,26,0.11,79,85,2,5,2,0,0,0,0,57,118,52,90,32,292,1
17,0,3,47,0.47,56,58,1,4,0,1,0,0,0,10,60,41,37,20,158,0
0,0,2,18,0.5,51,88,2,6,1,1,0,2,1,36,39,71,73,20,203,0
5,1,2,19,0.25,66,91,2,6,0,1,2,0,0,55,60,89,63,19,231,1
5,0,2,29,0.32,60,94,0,5,0,1,0,0,0,35,63,42,84,18,207,0
20,1,2,23,0.4,99,57,0,4,1,0,0,1,0,32,46,71,43,26,186,0
15,1,2,23,0.38,61,69,2,5,0,0,0,1,1,35,45,85,64,22,216,0
4,0,1,35,0.49,52,59,2,7,0,1,0,0,0,56,60,50,52,23,185,0
16,0,2,38,0.1,70,81,0,3,0,1,0,0,0,23,132,43,65,35,275,1
9,1,1,58,0.31,63,77,3,6,0,2,1,0,0,24,102,90,60,33,285,1
